# Temperature
# Station: ZBAA
# Latitude:40.0700  Longitude:116.5800
# Time (UTC+8):20190101-20200216
# Date,Time,Height,Degree Celsius,Source,ErrFlag,Details
20190104,113000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190104,120000,30.0000,-0.0000,"GTS_METAR",0,"0"
20190104,123000,30.0000,-0.0000,"GTS_METAR",0,"0"
20190104,130000,30.0000,1.0000,"GTS_METAR",0,"0"
20190104,133000,30.0000,1.0000,"GTS_METAR",0,"0"
20190104,140000,30.0000,0.6000,"GTS_AAXX",0,"0"
20190104,140000,30.0000,1.0000,"GTS_METAR",0,"0"
20190104,143000,30.0000,1.0000,"GTS_METAR",0,"0"
20190104,150000,30.0000,1.0000,"GTS_METAR",0,"0"
20190104,153000,30.0000,1.0000,"GTS_METAR",0,"0"
20190104,160000,30.0000,1.0000,"GTS_METAR",0,"0"
20190104,163000,30.0000,-0.0000,"GTS_METAR",0,"0"
20190104,170000,30.0000,-0.1000,"GTS_AAXX",0,"0"
20190104,170000,30.0000,-0.0000,"GTS_METAR",0,"0"
20190104,173000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190104,180000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190104,183000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190104,190000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190104,193000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190104,200000,30.0000,-1.3000,"GTS_AAXX",0,"0"
20190104,200000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190104,203000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190104,210000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190104,213000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190104,220000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190104,223000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190104,230000,30.0000,-2.0000,"GTS_AAXX",0,"0"
20190104,230000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190104,233000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190105,000000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190105,003000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190105,010000,30.0000,-3.0000,"GTS_METAR",0,"0"
20190105,013000,30.0000,-3.0000,"GTS_METAR",0,"0"
20190105,020000,30.0000,-2.6000,"GTS_AAXX",0,"0"
20190105,020000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190105,023000,30.0000,-5.0000,"GTS_METAR",0,"0"
20190105,030000,30.0000,-7.0000,"GTS_METAR",0,"0"
