"Relative Humidity, lat=40.0700, lon=116.5800 [ZBAA]"
"Station: ZBAA"
"Time Period (UTC+8): 20190101-20200216"
"Time","Height","%","Source","Status","Method ID"
2019/01/04 08:00:00,30.0000,17.072906,"GTS_AAXX",0,0
2019/01/04 08:00:00,30.0000,27.281312,"GTS_METAR",0,0
2019/01/04 08:30:00,30.0000,23.182285,"GTS_METAR",0,0
2019/01/04 09:00:00,30.0000,21.511301,"GTS_METAR",0,0
2019/01/04 09:30:00,30.0000,19.973158,"GTS_METAR",0,0
2019/01/04 10:00:00,30.0000,18.287709,"GTS_METAR",0,0
2019/01/04 10:30:00,30.0000,16.990487,"GTS_METAR",0,0
2019/01/04 11:00:00,30.0000,14.042098,"GTS_AAXX",0,0
2019/01/04 11:00:00,30.0000,16.990487,"GTS_METAR",0,0
2019/01/04 11:30:00,30.0000,16.990487,"GTS_METAR",0,0
2019/01/04 12:00:00,30.0000,15.794853,"GTS_METAR",0,0
2019/01/04 12:30:00,30.0000,12.065998,"GTS_METAR",0,0
2019/01/04 13:00:00,30.0000,11.223633,"GTS_METAR",0,0
2019/01/04 13:30:00,30.0000,11.223633,"GTS_METAR",0,0
2019/01/04 14:00:00,30.0000,11.037512,"GTS_AAXX",0,0
2019/01/04 14:00:00,30.0000,11.223633,"GTS_METAR",0,0
2019/01/04 14:30:00,30.0000,11.223633,"GTS_METAR",0,0
2019/01/04 15:00:00,30.0000,10.243236,"GTS_METAR",0,0
2019/01/04 15:30:00,30.0000,11.223633,"GTS_METAR",0,0
2019/01/04 16:00:00,30.0000,11.223633,"GTS_METAR",0,0
2019/01/04 16:30:00,30.0000,12.065998,"GTS_METAR",0,0
2019/01/04 17:00:00,30.0000,12.043904,"GTS_AAXX",0,0
2019/01/04 17:00:00,30.0000,12.065998,"GTS_METAR",0,0
2019/01/04 17:30:00,30.0000,15.544369,"GTS_METAR",0,0
2019/01/04 18:00:00,30.0000,16.990487,"GTS_METAR",0,0
2019/01/04 18:30:00,30.0000,16.990487,"GTS_METAR",0,0
2019/01/04 19:00:00,30.0000,16.990487,"GTS_METAR",0,0
2019/01/04 19:30:00,30.0000,16.990487,"GTS_METAR",0,0
2019/01/04 20:00:00,30.0000,15.058560,"GTS_AAXX",0,0
2019/01/04 20:00:00,30.0000,18.556380,"GTS_METAR",0,0
2019/01/04 20:30:00,30.0000,16.990487,"GTS_METAR",0,0
2019/01/04 21:00:00,30.0000,16.990487,"GTS_METAR",0,0
2019/01/04 21:30:00,30.0000,16.990487,"GTS_METAR",0,0
2019/01/04 22:00:00,30.0000,18.287709,"GTS_METAR",0,0
2019/01/04 22:30:00,30.0000,16.990487,"GTS_METAR",0,0
2019/01/04 23:00:00,30.0000,17.032600,"GTS_AAXX",0,0
2019/01/04 23:00:00,30.0000,18.287709,"GTS_METAR",0,0
2019/01/04 23:30:00,30.0000,19.973158,"GTS_METAR",0,0
2019/01/05 00:00:00,30.0000,19.973158,"GTS_METAR",0,0
2019/01/05 00:30:00,30.0000,19.973158,"GTS_METAR",0,0
2019/01/05 01:00:00,30.0000,19.696055,"GTS_METAR",0,0
2019/01/05 01:30:00,30.0000,21.511301,"GTS_METAR",0,0
2019/01/05 02:00:00,30.0000,18.950097,"GTS_AAXX",0,0
2019/01/05 02:00:00,30.0000,21.226032,"GTS_METAR",0,0
2019/01/05 02:30:00,30.0000,24.998770,"GTS_METAR",0,0
2019/01/05 03:00:00,30.0000,26.667823,"GTS_METAR",0,0
2019/01/05 03:30:00,30.0000,31.151216,"GTS_METAR",0,0
2019/01/05 04:00:00,30.0000,28.812982,"GTS_METAR",0,0
2019/01/05 04:30:00,30.0000,31.151216,"GTS_METAR",0,0
2019/01/05 05:00:00,30.0000,19.075139,"GTS_AAXX",0,0
2019/01/05 05:00:00,30.0000,36.485540,"GTS_METAR",0,0
2019/01/05 05:30:00,30.0000,36.485540,"GTS_METAR",0,0
2019/01/05 06:00:00,30.0000,31.151216,"GTS_METAR",0,0
2019/01/05 06:30:00,30.0000,28.499831,"GTS_METAR",0,0
2019/01/05 07:00:00,30.0000,24.398034,"GTS_METAR",0,0
2019/01/05 07:30:00,30.0000,22.596281,"GTS_METAR",0,0
2019/01/05 08:00:00,30.0000,17.970420,"GTS_AAXX",0,0
2019/01/05 08:00:00,30.0000,22.596281,"GTS_METAR",0,0
2019/01/05 08:30:00,30.0000,20.941051,"GTS_METAR",0,0
2019/01/05 09:00:00,30.0000,19.419412,"GTS_METAR",0,0
2019/01/05 09:30:00,30.0000,19.419412,"GTS_METAR",0,0
2019/01/05 10:00:00,30.0000,21.226032,"GTS_METAR",0,0
2019/01/05 10:30:00,30.0000,18.287709,"GTS_METAR",0,0
2019/01/05 11:00:00,30.0000,12.939978,"GTS_AAXX",0,0
2019/01/05 11:00:00,30.0000,16.731180,"GTS_METAR",0,0
2019/01/05 11:30:00,30.0000,15.294807,"GTS_METAR",0,0
2019/01/05 12:00:00,30.0000,15.294807,"GTS_METAR",0,0
2019/01/05 12:30:00,30.0000,14.209884,"GTS_METAR",0,0
2019/01/05 13:00:00,30.0000,13.209923,"GTS_METAR",0,0
2019/01/05 13:30:00,30.0000,13.209923,"GTS_METAR",0,0
2019/01/05 14:00:00,30.0000,11.998987,"GTS_AAXX",0,0
2019/01/05 14:00:00,30.0000,12.065998,"GTS_METAR",0,0
2019/01/05 14:30:00,30.0000,10.041686,"GTS_METAR",0,0
2019/01/05 15:00:00,30.0000,9.340644,"GTS_METAR",0,0
2019/01/05 15:30:00,30.0000,14.209884,"GTS_METAR",0,0
2019/01/05 16:00:00,30.0000,14.209884,"GTS_METAR",0,0
2019/01/05 16:30:00,30.0000,14.209884,"GTS_METAR",0,0
2019/01/05 17:00:00,30.0000,14.314427,"GTS_AAXX",0,0
